2,2,8,39.87602352642228,0.8444781813549621,13.668469905853271,40.42459851898387,0.8600978408294442,13.420246000000018
2,2,16,40.60649136424484,0.8599477316428423,13.422588586807251,41.179448153188,0.8761584713444256,13.174243
2,2,32,40.403874232175234,0.8556567885630209,13.4899001121521,40.97063672982294,0.8717156751026159,13.241386999999998
2,2,64,39.28206185167405,0.8318995029781281,13.875143051147461,39.81181922899187,0.8470599835955718,13.626809000000012
2,4,4,39.535959501174126,0.8372764439651864,13.786037683486938,40.07672577613984,0.8526962931093583,13.536735999999996
2,4,8,40.72752278635834,0.862510885793995,13.382700204849243,41.304066625781964,0.8788099282081271,13.134494999999996
2,4,16,40.792723716788835,0.8638916845367812,13.361310005187988,41.37514262398551,0.8803221834890536,13.111932000000008
2,4,32,39.05862461853466,0.8271676402796443,13.954516649246216,39.58390719364267,0.8422107913540995,13.70526799999998
2,4,64,31.76694793309989,0.6727474819540731,17.157588720321655,32.082344876241756,0.6826030824732289,16.909862999999998
2,8,2,38.10556817311866,0.8069841991393754,14.303532361984253,38.59954372644347,0.8212668877966697,14.054779000000014
2,8,4,40.626991613439316,0.8603818775687921,13.415815591812134,41.199055965257536,0.8765756588352668,13.167972999999995
2,8,8,40.56758573943405,0.8591238041701613,13.435461282730103,41.141576990180035,0.8753527019187243,13.186369999999991
2,8,16,39.34212296928508,0.8331714528589054,13.853960752487183,39.878645502850844,0.8484818192095924,13.603974000000004
2,8,32,32.35948405429319,0.6852959705384698,16.84341526031494,32.69133072385064,0.695560228167035,16.594859999999997
2,8,64,34.55497327535512,0.7317911468530861,15.773249864578247,34.94433379929377,0.7434964638147612,15.524922000000014
2,16,2,39.30661575164003,0.8324194954687208,13.866475582122803,39.838970451158495,0.8476376691735852,13.61752199999998
2,16,4,40.671458441137126,0.8613235779306647,13.401147842407227,41.24508718063189,0.8775550463964232,13.153276999999992
2,16,8,39.36531493279412,0.8336626028140454,13.84579873085022,39.89952210834618,0.8489260023052381,13.596856000000011
2,16,16,32.7178420863618,0.6928851309519879,16.658929586410522,33.06056829060199,0.7034163466085531,16.409520000000022
2,16,32,35.069156862651525,0.7426803173942491,15.541982650756836,35.475314522475664,0.7547939260101206,15.292551000000005
2,32,2,40.17492489622778,0.8508081927968151,13.566776514053345,40.74775692194591,0.8669735515307642,13.31381399999999
2,32,4,39.57025158276086,0.838002667698956,13.77409052848816,40.11394828712291,0.853488261428147,13.524174999999987
2,32,8,33.02421946838261,0.6993734663349228,16.50437879562378,33.37545385796677,0.7101160395312079,16.254701999999995
2,32,16,35.386356120643235,0.7493978340578276,15.402666091918945,35.80222869200129,0.7617495466383255,15.152913000000016
2,64,2,38.92262035160478,0.8242873973206802,14.003276824951172,39.44888842143961,0.8393380515199919,13.752176000000006
2,64,4,32.51360593081662,0.6885599008525662,16.76357364654541,32.848448385015644,0.6989031571279926,16.515484999999995
2,64,8,35.28774527035056,0.7473094936428951,15.445708513259888,35.69707566502996,0.7595122481921269,15.197548999999986
4,2,4,58.72935621427148,1.2437463804562434,9.280609607696533,60.0825368492632,1.278351847856664,9.029379999999996
4,2,8,61.1954320953759,1.2959719308243356,8.9066162109375,62.658722764621146,1.3331643141408756,8.658141000000004
4,2,16,60.40535797454538,1.279240062957609,9.023110628128052,61.832171921202445,1.315578125983031,8.773880000000004
4,2,32,51.465024706975626,1.089905327173287,10.590575456619263,52.46463661124296,1.1162688640689993,10.34045199999999
4,2,64,41.539696179551285,0.8797107630479044,13.121045112609863,42.14518661930002,0.8967060982829793,12.872361000000012
4,4,2,53.76087807753118,1.1385259745590461,10.138305902481079,54.8641484321678,1.1673223070674001,9.888206999999987
4,4,4,59.79101673004015,1.266229794354789,9.115821361541748,61.17958999976093,1.3016934042502326,8.867467999999999
4,4,8,60.949003165427236,1.2907531593372938,8.942627429962158,62.41009560348398,1.3278743745422126,8.692633000000002
4,4,16,51.60856173538835,1.0929450958862017,10.56112027168274,52.60513298001955,1.1192581485110542,10.312835000000002
4,4,32,42.71730294342139,0.9046496393539982,12.759331464767456,43.36914464893856,0.9227477584880546,12.509079000000005
4,4,64,42.68080257915738,0.9038766495093101,12.770243167877197,43.33536413354921,0.9220290241180685,12.518830000000001
4,8,2,54.777128828911245,1.1600477189666198,9.950215339660645,55.93164095904487,1.1900349140222313,9.699483999999993
4,8,4,59.773735520056306,1.2658638199298542,9.118456840515137,61.17887247783271,1.301678137826228,8.867572
4,8,8,51.97275605150565,1.1006578547456893,10.487114191055298,52.98052343550103,1.1272451794787453,10.239764000000005
4,8,16,42.58121241936153,0.9017675696766753,12.800110578536987,43.22303588486477,0.9196390613801017,12.551364000000003
4,8,32,44.554007493210335,0.9435466200638326,12.233337879180908,45.272352053277224,0.9632415330484516,11.983208999999997
4,16,2,55.66574582976234,1.1788664878015465,9.791375637054443,56.849444950801576,1.2095626585276933,9.542891000000003
4,16,4,51.16250085085756,1.0834986001920526,10.653197526931763,52.1371850313049,1.1093018091767002,10.405396000000001
4,16,8,42.57017411832693,0.9015338050342012,12.80342960357666,43.217543893515476,0.9195222105003293,12.552958999999996
4,16,16,45.28508272278865,0.9590290334468742,12.035844802856445,46.03094867790902,0.9793818867640218,11.785723999999986
4,32,2,50.35024518181464,1.0662969805337101,10.825056076049805,51.28690951336773,1.091210840709952,10.577904999999998
4,32,4,42.19787026330785,0.8936493056635548,12.916391849517822,42.83164496859598,0.9113115950765104,12.666057
4,32,8,45.11448288908799,0.9554161396685481,12.081358194351196,45.857986945925376,0.975701849913306,11.830176000000005
4,64,2,39.60957888007624,0.8388355251801562,13.760414600372314,40.14438270222371,0.8541358021749726,13.513921999999988
4,64,4,43.32927899401317,0.9176098188436632,12.579120635986328,44.06767041251191,0.9376100087768492,12.31079500000001
8,2,2,69.35077132037769,1.4686823825698285,7.859238147735596,71.42551312722182,1.5196917686642943,7.595438000000007
8,2,4,69.91880053850718,1.4807118739448808,7.795388698577881,73.09228684732928,1.5551550393048785,7.422233999999997
8,2,8,72.00347997314974,1.524860365744935,7.569692850112915,74.49598298578213,1.5850209145911096,7.282379999999997
8,2,16,59.36204437207574,1.2571451925146557,9.181695699691772,60.913144263537994,1.2960243460327234,8.906255999999985
8,2,32,50.84405096979926,1.0767545983426547,10.719921350479126,51.94166616969357,1.1051418333977356,10.444564000000012
