2,2,8,35.7661172068804,0.585136986356999,301.145037412643,36.7750001262558,0.602868854528783,292.287615
2,2,16,38.2440539660169,0.625676260979333,281.633027553558,38.9055023315119,0.63779512018872,276.281668
2,2,32,53.3487434358138,0.872790378094485,201.893953084946,54.4098017613883,0.891963963301447,197.554057
2,2,64,63.2269058055795,1.03439802832826,170.351349115372,65.0918222639989,1.06707905350818,165.134063
2,4,4,41.3860060693139,0.677078888062589,260.25194811821,42.6679408996571,0.699474440977985,251.919283
2,4,8,45.464715235673,0.743806947360311,236.904347658157,47.0178271975403,0.770784052418693,228.612799
2,4,16,71.1671441680502,1.16430106251836,151.344961643219,75.6917146519153,1.24084778117894,142.008635
2,4,32,99.1726393266013,1.62247355420157,108.606454133987,103.430701349946,1.69558526803191,103.923467
2,4,64,180.312724319511,2.94993285124733,59.7339358329773,209.387033410714,3.43257431820843,51.33497
2,8,2,37.2489257648069,0.609395871544641,289.157028913498,37.7545874386505,0.618927662928696,284.703868
2,8,4,41.7703573670913,0.683366910851951,257.857231378555,43.1462828268653,0.707316111915825,249.126376
2,8,8,79.5785590702289,1.30191258848831,135.347872972488,82.1037395440696,1.3459629433454,130.91824
2,8,16,126.573393964227,2.07075243501572,85.0952033996582,133.966103415512,2.19616562976248,80.235797
2,8,32,315.984553576375,5.16953652937964,34.0864405632019,367.443041952056,6.02365642544354,29.253179
2,8,64,199.194297483917,3.25883713501941,54.0717723369598,232.446550706495,3.81059919190976,46.24236
2,16,2,32.7103050029229,0.535143615996051,329.278149604797,33.1727251164875,0.543815165844058,324.027557
2,16,4,60.6343189183729,0.991983067004002,177.635189056396,62.5977464945371,1.02619256548421,171.713483
2,16,8,103.084191521238,1.68646690997761,104.485358476639,113.618623935654,1.86260039238776,94.604887
2,16,16,304.098037812755,4.97507203182238,35.418803691864,392.447953172964,6.43357300283548,27.389306
2,16,32,269.770664204154,4.4134730238366,39.9257225990295,348.808044753859,5.71816466809606,30.816024
2,32,2,47.5025384830616,0.777145924213963,226.741328954697,48.7283607825806,0.798825586599681,220.587701
2,32,4,77.5431483772894,1.26861308124864,138.900585412979,82.7420781042421,1.35642750990561,129.908232
2,32,8,293.041258337304,4.79418209670148,36.7551953792572,374.273605404978,6.13563287549144,28.719303
2,32,16,269.70331271,4.41237114716131,39.935693025589,345.670995419011,5.66673762981985,31.095687
2,64,2,56.6216608677625,0.926335610070556,190.223821401596,57.827127162048,0.947985691181114,185.879493
2,64,4,281.027184494097,4.59763073716134,38.3265011310577,322.088534713475,5.28013991333565,33.37243
2,64,8,247.762745374421,4.05342143575025,43.4721882343292,306.139777021174,5.01868486919958,35.111011
4,2,4,75.6054186810099,1.23691164415115,142.460539102554,77.917882489211,1.2773423358887,137.95135
4,2,8,76.0861567274249,1.24477656306531,141.560425281525,81.342144527551,1.33347777914018,132.144009
4,2,16,104.430251744567,1.70848857976016,103.13858795166,111.771231884753,1.83231527679923,96.168548
4,2,32,136.696106399557,2.23636094694632,78.7936758995056,147.343246131078,2.41546305132915,72.951271
4,2,64,193.435682283724,3.16462565759401,55.6814987659454,209.494533327377,3.43433661192422,51.308628
4,4,2,73.8463353634616,1.20813287833692,145.854071855545,77.6227977675373,1.27250488143504,138.475775
4,4,4,81.2002104051674,1.32844295435272,132.644837379456,86.4577369337109,1.41733994973297,124.325219
4,4,8,134.967987398259,2.20808876021058,79.8025436401367,142.456304763231,2.33534925841361,75.453853
4,4,16,209.382370645437,3.42551495447726,51.4407620429993,248.330365884243,4.07098960465973,43.284586
4,4,32,351.31819006666,5.74759809120279,30.6582152843475,455.585291107793,7.46861132963594,23.593556
4,4,64,337.593313855528,5.52305784665088,31.9046268463135,388.348567166644,6.36636995355155,27.678426
4,8,2,66.546582135965,1.08870824020859,161.853371858597,68.8105847095256,1.12804237228731,156.209646
4,8,4,113.932668495282,1.8639489969047,94.5364384651184,119.579978321701,1.96032751347051,89.888602
4,8,8,229.164952193725,3.74915981876517,47.0001568794251,278.556871759102,4.56650609441152,38.587729
4,8,16,411.28657903924,6.72868648268604,26.1880383491516,513.428787177823,8.41686536357087,20.935478
4,8,32,404.61716566923,6.6195742629412,26.6197028160095,515.372214255372,8.44872482385855,20.856532
4,16,2,90.7576507424661,1.48480356246419,118.67637181282,95.7564885497929,1.56977850081628,112.252206
4,16,4,200.710666995827,3.28364508051907,53.6632599830628,217.804469339005,3.57056507113123,49.35104
4,16,8,368.144653017532,6.02288058175579,29.2569472789764,497.185500950672,8.1505819827979,21.61945
4,16,16,435.928473529285,7.13183015625365,24.7076971530914,556.946389969316,9.13026868802158,19.299662
4,32,2,123.81918181506,2.02569326945324,86.988046169281,132.110984605557,2.16575384599274,81.362478
4,32,4,328.062846206666,5.36713851421759,32.8314797878265,440.967198234437,7.22897046285962,24.375684
4,32,8,437.974152871063,7.16529765953832,24.5922930240631,526.486511354782,8.63092641565217,20.416244
